4,603690,至纯科技,详情 数据 股吧,40.35,6.24%,2728.67万,4.95%,-1013.22万,-1.84%,3741.89万,6.79%,-660.68万,-1.20%,-2067.99万,-3.75%,专用设备
5,688101,三达膜,详情 数据 股吧,24.65,5.30%,2593.42万,5.86%,122.08万,0.28%,2471.35万,5.58%,-557.64万,-1.26%,-2035.78万,-4.60%,专用设备
6,002975,博杰股份,详情 数据 股吧,97.08,10.01%,2468.32万,54.52%,2064.19万,45.60%,404.12万,8.93%,-1773.79万,-39.18%,-694.53万,-15.34%,专用设备
7,300499,高澜股份,详情 数据 股吧,17.67,10.02%,2363.02万,7.88%,1134.45万,3.78%,1228.56万,4.10%,-1303.56万,-4.35%,-1059.46万,-3.53%,专用设备
8,688128,中国电研,详情 数据 股吧,23.47,7.22%,1843.45万,7.74%,1228.42万,5.16%,615.03万,2.58%,-900.82万,-3.78%,-942.64万,-3.96%,专用设备
9,300772,运达股份,详情 数据 股吧,15.52,5.01%,1718.32万,16.17%,115.98万,1.09%,1602.35万,15.08%,-480.33万,-4.52%,-1237.99万,-11.65%,专用设备
10,688138,清溢光电,详情 数据 股吧,24.01,7.67%,1143.48万,2.09%,548.85万,1.01%,594.63万,1.09%,-1058.90万,-1.94%,-84.58万,-0.15%,专用设备
11,002943,宇晶股份,详情 数据 股吧,22.44,5.30%,1045.19万,12.70%,83.02万,1.01%,962.18万,11.69%,-174.74万,-2.12%,-870.46万,-10.58%,专用设备
12,300802,矩子科技,详情 数据 股吧,51.07,5.45%,1037.88万,5.06%,209.74万,1.02%,828.14万,4.04%,796.00万,3.88%,-1833.88万,-8.95%,专用设备
13,002613,北玻股份,详情 数据 股吧,3.47,10.16%,942.41万,8.04%,1736.89万,14.82%,-794.47万,-6.78%,-198.51万,-1.69%,-743.91万,-6.35%,专用设备
14,300807,天迈科技,详情 数据 股吧,52.10,6.20%,938.83万,4.97%,-160.58万,-0.85%,1099.41万,5.82%,597.96万,3.16%,-1536.79万,-8.13%,专用设备
15,002698,博实股份,详情 数据 股吧,10.03,0.91%,657.89万,8.77%,249.31万,3.32%,408.58万,5.44%,128.46万,1.71%,-786.35万,-10.48%,专用设备
16,603109,神驰机电,详情 数据 股吧,21.94,3.83%,621.52万,7.11%,115.12万,1.32%,506.40万,5.79%,434.46万,4.97%,-1055.99万,-12.08%,专用设备
17,300546,雄帝科技,详情 数据 股吧,29.70,2.66%,540.88万,5.85%,8907.00,0.01%,539.99万,5.85%,-69.33万,-0.75%,-471.55万,-5.10%,专用设备
18,603159,上海亚虹,详情 数据 股吧,12.20,4.18%,355.35万,6.31%,0.00,0.00%,355.35万,6.31%,200.72万,3.56%,-556.07万,-9.87%,专用设备
19,000551,创元科技,详情 数据 股吧,7.57,1.88%,326.73万,5.83%,0.00,0.00%,326.73万,5.83%,-233.40万,-4.16%,-93.33万,-1.66%,专用设备
20,300103,达刚控股,详情 数据 股吧,9.02,0.89%,297.34万,7.40%,0.00,0.00%,297.34万,7.40%,195.75万,4.87%,-493.09万,-12.26%,专用设备
21,300526,中潜股份,详情 数据 股吧,63.37,0.22%,238.92万,5.51%,296.10万,6.83%,-57.18万,-1.32%,-308.10万,-7.11%,69.17万,1.60%,专用设备
22,002972,科安达,详情 数据 股吧,21.54,2.04%,190.87万,3.34%,0.00,0.00%,190.87万,3.34%,39.42万,0.69%,-230.29万,-4.03%,专用设备
23,603912,佳力图,详情 数据 股吧,14.60,0.34%,153.41万,2.44%,104.14万,1.65%,49.27万,0.78%,-350.33万,-5.56%,196.92万,3.13%,专用设备
24,002204,大连重工,详情 数据 股吧,2.86,0.35%,143.57万,7.30%,109.32万,5.56%,34.25万,1.74%,-58.76万,-2.99%,-84.80万,-4.31%,专用设备
25,300633,开立医疗,详情 数据 股吧,26.27,-0.61%,117.78万,4.07%,134.47万,4.65%,-16.70万,-0.58%,152.28万,5.26%,-270.05万,-9.33%,专用设备
26,300820,英杰电气,详情 数据 股吧,53.32,10.01%,95.08万,89.02%,95.08万,89.02%,0.00,0.00%,0.00,0.00%,-95.08万,-89.02%,专用设备
27,600375,华菱星马,详情 数据 股吧,4.05,0.25%,83.15万,5.02%,0.00,0.00%,83.15万,5.02%,-52.82万,-3.19%,-30.34万,-1.83%,专用设备
28,002931,锋龙股份,详情 数据 股吧,24.44,0.04%,79.33万,3.81%,0.00,0.00%,79.33万,3.81%,-98.67万,-4.74%,19.34万,0.93%,专用设备
29,300818,耐普矿机,详情 数据 股吧,36.83,10.01%,74.06万,65.48%,16.21万,14.33%,57.85万,51.15%,0.00,0.00%,-74.06万,-65.48%,专用设备
30,603337,杰克股份,详情 数据 股吧,22.60,2.45%,68.23万,0.59%,306.03万,2.65%,-237.80万,-2.06%,-873.06万,-7.55%,804.83万,6.96%,专用设备
31,002890,弘宇股份,详情 数据 股吧,28.70,0.88%,59.30万,3.84%,0.00,0.00%,59.30万,3.84%,-37.08万,-2.40%,-22.22万,-1.44%,专用设备
32,603283,赛腾股份,详情 数据 股吧,39.69,1.46%,49.02万,0.33%,262.68万,1.79%,-213.67万,-1.45%,-129.61万,-0.88%,80.60万,0.55%,专用设备
33,600710,苏美达,详情 数据 股吧,4.89,-1.41%,48.51万,1.17%,18.56万,0.45%,29.95万,0.72%,-125.17万,-3.03%,76.66万,1.85%,专用设备
34,002667,鞍重股份,详情 数据 股吧,6.02,0.67%,45.67万,4.87%,0.00,0.00%,45.67万,4.87%,-30.26万,-3.23%,-15.41万,-1.64%,专用设备
35,000856,冀东装备,详情 数据 股吧,9.07,0.78%,40.46万,1.38%,21.18万,0.72%,19.28万,0.66%,69.47万,2.38%,-109.93万,-3.76%,专用设备
36,600302,标准股份,详情 数据 股吧,4.12,0.24%,39.57万,3.60%,0.00,0.00%,39.57万,3.60%,-38.48万,-3.50%,-1.10万,-0.10%,专用设备
37,603088,宁波精达,详情 数据 股吧,8.64,-0.69%,36.95万,3.06%,0.00,0.00%,36.95万,3.06%,-182.51万,-15.13%,145.56万,12.07%,专用设备
38,603279,景津环保,详情 数据 股吧,22.13,-0.54%,27.41万,0.81%,-100.17万,-2.97%,127.58万,3.78%,-206.30万,-6.11%,178.89万,5.30%,专用设备
39,603289,泰瑞机器,详情 数据 股吧,8.11,0.00%,15.59万,1.28%,0.00,0.00%,15.59万,1.28%,-148.81万,-12.26%,133.22万,10.97%,专用设备
40,002816,和科达,详情 数据 股吧,21.45,-0.42%,11.05万,1.31%,0.00,0.00%,11.05万,1.31%,58.20万,6.91%,-69.25万,-8.22%,专用设备
41,603895,天永智能,详情 数据 股吧,19.27,0.00%,8.04万,0.54%,0.00,0.00%,8.04万,0.54%,-66.95万,-4.47%,58.92万,3.93%,专用设备
42,688200,华峰测控,详情 数据 股吧,-,-,-,-,-,-,-,-,-,-,-,-,专用设备
43,688090,瑞松科技,详情 数据 股吧,-,-,-,-,-,-,-,-,-,-,-,-,专用设备
44,688086,紫晶存储,详情 数据 股吧,-,-,-,-,-,-,-,-,-,-,-,-,专用设备
45,300402,宝色股份,详情 数据 股吧,8.02,0.50%,-1.79万,-0.15%,0.00,0.00%,-1.79万,-0.15%,-14.64万,-1.19%,16.44万,1.34%,专用设备
46,300521,爱司凯,详情 数据 股吧,9.55,0.21%,-5.63万,-0.36%,0.00,0.00%,-5.63万,-0.36%,-44.30万,-2.84%,49.93万,3.20%,专用设备
47,603956,威派格,详情 数据 股吧,14.09,-1.61%,-8.65万,-0.44%,0.00,0.00%,-8.65万,-0.44%,-285.78万,-14.41%,294.43万,14.85%,专用设备
48,603638,艾迪精密,详情 数据 股吧,28.75,0.84%,-23.62万,-0.86%,3.42万,0.12%,-27.03万,-0.98%,213.88万,7.78%,-190.26万,-6.92%,专用设备
49,603076,乐惠国际,详情 数据 股吧,19.92,-0.15%,-26.59万,-3.09%,0.00,0.00%,-26.59万,-3.09%,-18.65万,-2.17%,45.25万,5.26%,专用设备
50,603025,大豪科技,详情 数据 股吧,8.26,0.00%,-32.46万,-1.82%,0.00,0.00%,-32.46万,-1.82%,-200.99万,-11.26%,233.45万,13.08%,专用设备
51,002611,东方精工,详情 数据 股吧,4.63,0.00%,-33.73万,-0.21%,-161.97万,-0.99%,128.24万,0.78%,-28.28万,-0.17%,62.00万,0.38%,专用设备
52,300549,优德精密,详情 数据 股吧,11.80,-0.25%,-34.53万,-4.28%,0.00,0.00%,-34.53万,-4.28%,-10.39万,-1.29%,44.91万,5.57%,专用设备
53,603203,快克股份,详情 数据 股吧,31.32,0.90%,-38.43万,-0.67%,38.09万,0.66%,-76.52万,-1.33%,65.93万,1.15%,-27.50万,-0.48%,专用设备
54,603855,华荣股份,详情 数据 股吧,8.66,-0.35%,-42.28万,-4.23%,0.00,0.00%,-42.28万,-4.23%,-68.03万,-6.80%,110.31万,11.03%,专用设备
55,300797,钢研纳克,详情 数据 股吧,17.74,0.85%,-45.18万,-0.57%,144.80万,1.81%,-189.98万,-2.38%,131.11万,1.64%,-85.93万,-1.08%,专用设备
56,603081,大丰实业,详情 数据 股吧,12.36,-1.20%,-52.83万,-1.48%,0.00,0.00%,-52.83万,-1.48%,-204.44万,-5.74%,257.27万,7.23%,专用设备
57,002164,宁波东力,详情 数据 股吧,3.34,0.60%,-55.17万,-4.18%,-106.24万,-8.05%,51.07万,3.87%,1.10万,0.08%,54.07万,4.10%,专用设备
58,002730,电光科技,详情 数据 股吧,7.54,-1.57%,-66.62万,-3.98%,0.00,0.00%,-66.62万,-3.98%,-175.35万,-10.48%,241.96万,14.46%,专用设备
59,002833,弘亚数控,详情 数据 股吧,41.00,-0.68%,-71.89万,-1.54%,0.00,0.00%,-71.89万,-1.54%,113.97万,2.44%,-42.08万,-0.90%,专用设备
60,603187,海容冷链,详情 数据 股吧,34.28,-0.92%,-87.72万,-1.01%,245.53万,2.83%,-333.24万,-3.84%,190.17万,2.19%,-102.45万,-1.18%,专用设备
61,002270,华明装备,详情 数据 股吧,4.19,0.24%,-99.26万,-4.73%,-133.50万,-6.36%,34.24万,1.63%,88.91万,4.23%,10.34万,0.49%,专用设备
62,600526,*ST菲达,详情 数据 股吧,5.18,0.00%,-101.98万,-7.21%,0.00,0.00%,-101.98万,-7.21%,8.57万,0.61%,93.41万,6.60%,专用设备
63,688025,杰普特,详情 数据 股吧,52.58,1.39%,-110.17万,-0.52%,-28.44万,-0.13%,-81.73万,-0.39%,72.25万,0.34%,37.93万,0.18%,专用设备
64,300786,国林科技,详情 数据 股吧,51.40,-1.83%,-118.31万,-2.25%,-1.04万,-0.02%,-117.27万,-2.23%,138.57万,2.63%,-20.26万,-0.38%,专用设备
65,002823,凯中精密,详情 数据 股吧,11.67,-0.09%,-127.50万,-1.29%,0.00,0.00%,-127.50万,-1.29%,-736.63万,-7.43%,864.13万,8.71%,专用设备
66,603036,如通股份,详情 数据 股吧,9.14,-0.44%,-129.97万,-12.47%,-50.11万,-4.81%,-79.86万,-7.66%,145.70万,13.98%,-15.73万,-1.51%,专用设备
67,603800,道森股份,详情 数据 股吧,11.18,-0.18%,-132.31万,-10.61%,0.00,0.00%,-132.31万,-10.61%,-10.01万,-0.80%,142.32万,11.42%,专用设备
68,300551,古鳌科技,详情 数据 股吧,27.04,4.36%,-137.23万,-0.70%,150.25万,0.76%,-287.48万,-1.46%,-25.35万,-0.13%,162.58万,0.83%,专用设备
69,300368,汇金股份,详情 数据 股吧,7.70,0.65%,-137.38万,-1.45%,-65.94万,-0.69%,-71.44万,-0.75%,-814.82万,-8.59%,952.20万,10.03%,专用设备
70,002529,海源复材,详情 数据 股吧,5.06,-1.36%,-139.49万,-3.75%,0.00,0.00%,-139.49万,-3.75%,-483.28万,-13.01%,622.77万,16.76%,专用设备
71,603966,法兰泰克,详情 数据 股吧,9.43,0.32%,-139.97万,-6.98%,0.00,0.00%,-139.97万,-6.98%,-3.27万,-0.16%,143.23万,7.14%,专用设备
72,601606,长城军工,详情 数据 股吧,9.96,-0.70%,-150.58万,-2.11%,149.37万,2.09%,-299.95万,-4.20%,-269.87万,-3.78%,420.45万,5.89%,专用设备
73,300631,久吾高科,详情 数据 股吧,15.68,-0.19%,-157.87万,-8.74%,0.00,0.00%,-157.87万,-8.74%,-101.49万,-5.62%,259.36万,14.36%,专用设备
74,300771,智莱科技,详情 数据 股吧,78.54,2.73%,-167.50万,-0.59%,-256.57万,-0.91%,89.06万,0.31%,-171.52万,-0.61%,339.03万,1.20%,专用设备
75,601218,吉鑫科技,详情 数据 股吧,2.63,-1.13%,-168.11万,-9.80%,0.00,0.00%,-168.11万,-9.80%,-48.15万,-2.81%,216.26万,12.61%,专用设备
76,300757,罗博特科,详情 数据 股吧,35.04,-2.67%,-172.32万,-2.29%,-11.08万,-0.15%,-161.23万,-2.14%,-218.76万,-2.91%,391.07万,5.20%,专用设备
77,002209,达 意 隆,详情 数据 股吧,6.18,-0.96%,-183.62万,-10.65%,0.00,0.00%,-183.62万,-10.65%,43.60万,2.53%,140.02万,8.12%,专用设备
78,300084,海默科技,详情 数据 股吧,4.02,-0.99%,-210.63万,-13.29%,0.00,0.00%,-210.63万,-13.29%,-35.87万,-2.26%,246.50万,15.55%,专用设备
79,300486,东杰智能,详情 数据 股吧,24.50,2.08%,-244.65万,-3.79%,-117.51万,-1.82%,-127.14万,-1.97%,576.05万,8.92%,-331.40万,-5.13%,专用设备
80,600894,广日股份,详情 数据 股吧,6.61,-0.15%,-255.25万,-9.48%,-204.24万,-7.58%,-51.02万,-1.89%,126.74万,4.71%,128.51万,4.77%,专用设备
81,300619,金银河,详情 数据 股吧,23.69,-2.11%,-294.74万,-5.82%,-64.02万,-1.26%,-230.72万,-4.56%,-155.63万,-3.08%,450.36万,8.90%,专用设备
82,002509,天广中茂,详情 数据 股吧,1.18,-0.84%,-319.01万,-7.64%,43.36万,1.04%,-362.37万,-8.68%,47.94万,1.15%,271.07万,6.49%,专用设备
83,603085,天成自控,详情 数据 股吧,6.54,-1.21%,-320.42万,-13.50%,-110.10万,-4.64%,-210.32万,-8.86%,40.19万,1.69%,280.23万,11.81%,专用设备
84,603579,荣泰健康,详情 数据 股吧,28.80,-2.04%,-334.83万,-7.85%,0.00,0.00%,-334.83万,-7.85%,-31.43万,-0.74%,366.26万,8.59%,专用设备
85,600501,航天晨光,详情 数据 股吧,8.37,0.60%,-336.81万,-6.10%,-80.41万,-1.46%,-256.40万,-4.64%,253.04万,4.58%,83.77万,1.52%,专用设备
86,300527,中国应急,详情 数据 股吧,9.91,-0.80%,-363.82万,-4.50%,-34.72万,-0.43%,-329.10万,-4.07%,-445.23万,-5.50%,809.05万,10.00%,专用设备
87,603169,兰石重装,详情 数据 股吧,4.98,-0.80%,-380.46万,-7.54%,-61.80万,-1.23%,-318.65万,-6.32%,-69.22万,-1.37%,449.67万,8.92%,专用设备
88,300307,慈星股份,详情 数据 股吧,4.42,0.00%,-381.36万,-13.54%,-175.71万,-6.24%,-205.66万,-7.30%,157.28万,5.58%,224.09万,7.96%,专用设备
89,603390,通达电气,详情 数据 股吧,15.15,-0.33%,-434.51万,-3.99%,8.45万,0.08%,-442.96万,-4.07%,-682.21万,-6.27%,1116.72万,10.26%,专用设备
90,600761,安徽合力,详情 数据 股吧,9.72,0.93%,-482.62万,-13.47%,-254.80万,-7.11%,-227.82万,-6.36%,-248.46万,-6.94%,731.09万,20.41%,专用设备
91,300763,锦浪科技,详情 数据 股吧,61.40,-0.97%,-494.08万,-2.73%,-249.76万,-1.38%,-244.32万,-1.35%,84.34万,0.47%,409.74万,2.26%,专用设备
92,600545,卓郎智能,详情 数据 股吧,5.61,-1.58%,-510.50万,-13.48%,-192.37万,-5.08%,-318.13万,-8.40%,-9.93万,-0.26%,520.43万,13.74%,专用设备
93,300595,欧普康视,详情 数据 股吧,55.44,1.63%,-553.83万,-2.08%,327.73万,1.23%,-881.56万,-3.31%,-52.28万,-0.20%,606.11万,2.27%,专用设备
94,300604,长川科技,详情 数据 股吧,31.81,2.94%,-560.13万,-1.25%,-260.73万,-0.58%,-299.40万,-0.67%,-405.50万,-0.90%,965.63万,2.15%,专用设备
95,603960,克来机电,详情 数据 股吧,35.59,0.65%,-568.48万,-6.08%,-164.96万,-1.76%,-403.51万,-4.31%,231.11万,2.47%,337.36万,3.61%,专用设备
96,603012,创力集团,详情 数据 股吧,7.30,-0.54%,-622.68万,-4.07%,-113.95万,-0.74%,-508.72万,-3.32%,-1033.65万,-6.75%,1656.32万,10.82%,专用设备
97,002957,科瑞技术,详情 数据 股吧,30.32,-2.98%,-652.64万,-5.86%,-108.40万,-0.97%,-544.24万,-4.89%,-1416.34万,-12.72%,2068.98万,18.59%,专用设备
98,603105,芯能科技,详情 数据 股吧,7.74,3.75%,-714.67万,-1.34%,-508.26万,-0.95%,-206.41万,-0.39%,-631.71万,-1.19%,1346.39万,2.53%,专用设备
99,603308,应流股份,详情 数据 股吧,16.81,-1.29%,-760.50万,-9.33%,-181.38万,-2.23%,-579.12万,-7.10%,6.43万,0.08%,754.07万,9.25%,专用设备
100,300693,盛弘股份,详情 数据 股吧,18.57,-0.48%,-933.74万,-7.67%,-2.80万,-0.02%,-930.94万,-7.64%,773.11万,6.35%,160.63万,1.32%,专用设备
101,002690,美亚光电,详情 数据 股吧,37.00,-1.33%,-982.96万,-7.51%,33.84万,0.26%,-1016.79万,-7.76%,-139.64万,-1.07%,1122.59万,8.57%,专用设备
102,603660,苏州科达,详情 数据 股吧,13.46,0.60%,-984.59万,-3.29%,-114.36万,-0.38%,-870.23万,-2.91%,351.63万,1.18%,632.96万,2.12%,专用设备
103,603666,亿嘉和,详情 数据 股吧,85.64,-2.02%,-1018.29万,-9.65%,-10.27万,-0.10%,-1008.02万,-9.55%,-89.54万,-0.85%,1107.84万,10.50%,专用设备
104,300724,捷佳伟创,详情 数据 股吧,71.00,-1.96%,-1093.15万,-1.85%,-320.65万,-0.54%,-772.50万,-1.31%,2050.27万,3.47%,-957.12万,-1.62%,专用设备
105,300751,迈为股份,详情 数据 股吧,205.48,-0.47%,-1300.51万,-5.72%,174.50万,0.77%,-1475.01万,-6.49%,558.21万,2.46%,742.30万,3.26%,专用设备
106,603185,上机数控,详情 数据 股吧,39.70,-5.54%,-1411.50万,-6.58%,-193.90万,-0.90%,-1217.60万,-5.68%,543.00万,2.53%,868.50万,4.05%,专用设备
107,603583,捷昌驱动,详情 数据 股吧,54.60,-2.06%,-1477.42万,-12.37%,-180.73万,-1.51%,-1296.68万,-10.86%,-926.00万,-7.75%,2403.42万,20.13%,专用设备
108,688288,鸿泉物联,详情 数据 股吧,40.98,-2.54%,-1583.85万,-10.05%,-707.28万,-4.49%,-876.57万,-5.56%,596.63万,3.79%,987.22万,6.27%,专用设备
109,300202,聚龙股份,详情 数据 股吧,10.60,-2.57%,-1684.72万,-7.52%,-727.74万,-3.25%,-956.98万,-4.27%,263.84万,1.18%,1420.88万,6.34%,专用设备
110,601615,明阳智能,详情 数据 股吧,11.34,-1.05%,-1700.25万,-11.03%,-767.34万,-4.98%,-932.91万,-6.05%,913.62万,5.93%,786.62万,5.10%,专用设备
111,688333,铂力特,详情 数据 股吧,57.96,-3.13%,-1720.78万,-13.30%,-437.92万,-3.38%,-1282.86万,-9.91%,197.00万,1.52%,1523.78万,11.77%,专用设备
112,603396,金辰股份,详情 数据 股吧,26.12,-3.94%,-1735.30万,-10.09%,-333.89万,-1.94%,-1401.41万,-8.15%,1009.30万,5.87%,726.01万,4.22%,专用设备
113,603311,金海环境,详情 数据 股吧,13.11,-5.75%,-1974.19万,-16.62%,-659.61万,-5.55%,-1314.58万,-11.06%,417.85万,3.52%,1556.34万,13.10%,专用设备
114,300776,帝尔激光,详情 数据 股吧,147.95,-0.70%,-2237.83万,-10.07%,-674.73万,-3.03%,-1563.09万,-7.03%,1007.99万,4.53%,1229.83万,5.53%,专用设备
115,688011,新光光电,详情 数据 股吧,47.29,-3.11%,-2349.62万,-15.88%,-110.29万,-0.75%,-2239.34万,-15.13%,300.12万,2.03%,2049.50万,13.85%,专用设备
116,002430,杭氧股份,详情 数据 股吧,14.74,3.29%,-2616.73万,-6.81%,-373.42万,-0.97%,-2243.31万,-5.84%,1631.42万,4.24%,985.31万,2.56%,专用设备
117,603901,永创智能,详情 数据 股吧,9.42,-1.98%,-2691.13万,-18.62%,-502.53万,-3.48%,-2188.60万,-15.14%,182.84万,1.27%,2508.29万,17.36%,专用设备
118,688028,沃尔德,详情 数据 股吧,67.18,-3.02%,-2805.06万,-14.67%,-865.06万,-4.53%,-1940.00万,-10.15%,980.04万,5.13%,1825.02万,9.55%,专用设备
119,688003,天准科技,详情 数据 股吧,34.60,-2.40%,-2873.02万,-11.56%,-187.57万,-0.75%,-2685.45万,-10.81%,-106.26万,-0.43%,2979.28万,11.99%,专用设备
120,688218,江苏北人,详情 数据 股吧,35.20,-4.35%,-3469.43万,-14.19%,-682.32万,-2.79%,-2787.11万,-11.40%,583.47万,2.39%,2885.96万,11.80%,专用设备
121,688006,杭可科技,详情 数据 股吧,50.85,-4.33%,-3994.43万,-13.54%,-304.43万,-1.03%,-3690.00万,-12.50%,407.16万,1.38%,3587.27万,12.16%,专用设备
122,688022,瀚川智能,详情 数据 股吧,58.72,-5.82%,-4387.49万,-15.82%,565.74万,2.04%,-4953.23万,-17.86%,335.53万,1.21%,4051.96万,14.61%,专用设备
123,688001,华兴源创,详情 数据 股吧,52.76,-2.93%,-4911.10万,-10.80%,-100.11万,-0.22%,-4811.00万,-10.58%,381.62万,0.84%,4529.48万,9.97%,专用设备
124,688037,芯源微,详情 数据 股吧,143.91,-4.70%,-5002.41万,-8.57%,-1077.63万,-1.85%,-3924.78万,-6.72%,843.17万,1.44%,4159.24万,7.12%,专用设备
125,300567,精测电子,详情 数据 股吧,66.57,0.39%,-5449.52万,-5.09%,1331.21万,1.24%,-6780.73万,-6.34%,118.25万,0.11%,5331.28万,4.98%,专用设备
126,688002,睿创微纳,详情 数据 股吧,50.55,-4.98%,-7783.80万,-18.68%,-1719.78万,-4.13%,-6064.02万,-14.55%,1764.13万,4.23%,6019.66万,14.44%,专用设备
127,300450,先导智能,详情 数据 股吧,49.06,-1.07%,-1.05亿,-10.11%,-8162.89万,-7.87%,-2325.14万,-2.24%,4791.18万,4.62%,5696.86万,5.49%,专用设备
128,688080,映翰通,详情 数据 股吧,133.00,-5.17%,-1.29亿,-16.44%,-6583.25万,-8.39%,-6309.24万,-8.04%,6747.29万,8.60%,6145.20万,7.83%,专用设备
129,688012,中微公司,详情 数据 股吧,205.10,-5.05%,-2.31亿,-14.13%,-1.54亿,-9.44%,-7660.51万,-4.69%,1.97亿,12.05%,3389.79万,2.08%,专用设备
1,000709,河钢股份,详情 数据 股吧,2.28,1.79%,1662.45万,11.56%,1187.58万,8.26%,474.87万,3.30%,-1007.37万,-7.01%,-655.08万,-4.56%,钢铁行业
2,000898,鞍钢股份,详情 数据 股吧,2.87,1.06%,740.91万,15.76%,495.41万,10.54%,245.50万,5.22%,-362.61万,-7.71%,-378.30万,-8.05%,钢铁行业
3,600010,包钢股份,详情 数据 股吧,1.20,1.69%,493.78万,2.00%,874.57万,3.55%,-380.79万,-1.55%,28.33万,0.12%,-522.11万,-2.12%,钢铁行业
4,600019,宝钢股份,详情 数据 股吧,5.29,0.38%,455.88万,2.45%,-397.45万,-2.14%,853.33万,4.59%,792.68万,4.27%,-1248.56万,-6.72%,钢铁行业
5,600808,马钢股份,详情 数据 股吧,2.75,1.10%,373.01万,9.80%,59.20万,1.56%,313.81万,8.25%,-301.67万,-7.93%,-71.34万,-1.88%,钢铁行业
6,600532,宏达矿业,详情 数据 股吧,3.18,1.92%,332.48万,7.37%,160.76万,3.57%,171.71万,3.81%,-15.46万,-0.34%,-317.02万,-7.03%,钢铁行业
7,002756,永兴材料,详情 数据 股吧,23.00,1.10%,316.47万,1.96%,-591.66万,-3.67%,908.13万,5.64%,-746.36万,-4.63%,429.89万,2.67%,钢铁行业
8,600282,南钢股份,详情 数据 股吧,3.15,0.32%,293.97万,5.94%,157.58万,3.19%,136.39万,2.76%,213.71万,4.32%,-507.68万,-10.26%,钢铁行业
9,000932,华菱钢铁,详情 数据 股吧,4.19,0.96%,256.69万,1.33%,-47.20万,-0.24%,303.90万,1.58%,63.17万,0.33%,-319.87万,-1.66%,钢铁行业
10,600117,西宁特钢,详情 数据 股吧,3.24,0.93%,195.60万,8.61%,0.00,0.00%,195.60万,8.61%,135.63万,5.97%,-331.23万,-14.58%,钢铁行业
11,600295,鄂尔多斯,详情 数据 股吧,8.16,0.49%,128.21万,3.94%,109.84万,3.38%,18.37万,0.56%,-13.81万,-0.42%,-114.40万,-3.52%,钢铁行业
12,601003,柳钢股份,详情 数据 股吧,5.07,0.40%,112.62万,3.77%,0.00,0.00%,112.62万,3.77%,-319.88万,-10.69%,207.25万,6.93%,钢铁行业
13,601005,重庆钢铁,详情 数据 股吧,1.62,0.00%,112.06万,3.33%,-47.35万,-1.41%,159.42万,4.74%,-118.53万,-3.52%,6.47万,0.19%,钢铁行业
14,600399,ST抚钢,详情 数据 股吧,3.29,0.00%,46.75万,2.93%,32.18万,2.02%,14.57万,0.91%,-75.36万,-4.72%,28.61万,1.79%,钢铁行业
15,603878,武进不锈,详情 数据 股吧,10.98,-0.27%,29.57万,0.99%,0.00,0.00%,29.57万,0.99%,125.59万,4.20%,-155.17万,-5.19%,钢铁行业
16,200761,本钢板Ｂ,详情 数据 股吧,1.82,-0.55%,8.94万,10.49%,0.00,0.00%,8.94万,10.49%,-16.67万,-19.55%,7.72万,9.06%,钢铁行业
17,900936,鄂资Ｂ股,详情 数据 股吧,0.83,0.00%,2.92万,17.22%,0.00,0.00%,2.92万,17.22%,-1389.00,-0.82%,-2.78万,-16.40%,钢铁行业
18,600102,莱钢股份,详情 数据 股吧,-,-,-,-,-,-,-,-,-,-,-,-,钢铁行业
19,600005,武钢股份,详情 数据 股吧,-,-,-,-,-,-,-,-,-,-,-,-,钢铁行业
20,601969,海南矿业,详情 数据 股吧,4.95,0.61%,-5.18万,-0.19%,0.00,0.00%,-5.18万,-0.19%,-94.84万,-3.48%,100.02万,3.68%,钢铁行业
21,600126,杭钢股份,详情 数据 股吧,4.55,0.00%,-30.77万,-1.03%,-43.48万,-1.46%,12.71万,0.43%,440.54万,14.76%,-409.76万,-13.73%,钢铁行业
22,600782,新钢股份,详情 数据 股吧,4.43,0.91%,-59.05万,-0.61%,-442.20万,-4.60%,383.15万,3.98%,15.34万,0.16%,43.71万,0.45%,钢铁行业
23,002593,日上集团,详情 数据 股吧,3.30,-0.60%,-81.85万,-4.30%,0.00,0.00%,-81.85万,-4.30%,-220.90万,-11.59%,302.75万,15.89%,钢铁行业
24,000717,韶钢松山,详情 数据 股吧,4.11,1.23%,-89.67万,-0.36%,-1436.26万,-5.79%,1346.60万,5.43%,-469.22万,-1.89%,558.89万,2.25%,钢铁行业
25,600569,安阳钢铁,详情 数据 股吧,2.30,0.44%,-117.29万,-2.73%,283.38万,6.60%,-400.66万,-9.33%,33.47万,0.78%,83.82万,1.95%,钢铁行业
26,000825,太钢不锈,详情 数据 股吧,3.51,0.57%,-120.06万,-2.06%,-102.02万,-1.75%,-18.04万,-0.31%,-246.10万,-4.23%,366.16万,6.30%,钢铁行业
27,600231,凌钢股份,详情 数据 股吧,2.41,0.84%,-145.72万,-9.87%,0.00,0.00%,-145.72万,-9.87%,19.71万,1.33%,126.01万,8.53%,钢铁行业
28,000761,本钢板材,详情 数据 股吧,3.49,2.35%,-203.36万,-5.99%,39.55万,1.16%,-242.91万,-7.15%,43.76万,1.29%,159.59万,4.70%,钢铁行业
29,600581,八一钢铁,详情 数据 股吧,3.18,1.60%,-274.10万,-2.34%,-367.70万,-3.14%,93.60万,0.80%,571.92万,4.88%,-297.81万,-2.54%,钢铁行业
