
4.73%,0.82%,85.02%,5.59,7.95%,0.10次,82.12%,2.57亿,32.4亿,32.4亿,309亿,253亿,309亿,32.4亿,29.8亿,287亿,21.3亿,32.4亿,25.9亿,1.88亿,7.31亿,--,567万,--,8886万,--,--,--,68.9万,1.19亿,-287万,142万,2.03亿,1055万,240万,--,9206万,1.03亿,12.3亿,370万,6.35万,9881万,--,8165万,9207万,267亿,--,3.08亿,11.6亿,房地产600322
10.39%,6.50%,99.90%,1.59,28.42%,0.23次,37.06%,7.40亿,26.0亿,26.0亿,117亿,43.2亿,117亿,26.2亿,18.9亿,15.9亿,101亿,26.0亿,11.9亿,2.17亿,10.0亿,--,5.14亿,--,2.37亿,--,--,--,1833万,2.46亿,9439万,4.32亿,1487万,--,454万,--,6137万,1978万,74.5亿,1.20亿,176万,6088万,--,18.8亿,6551万,2865万,--,2896万,9470万,房地产600007
12.46%,1.77%,116.43%,5.44,20.92%,0.08次,81.63%,7.95亿,38.0亿,38.0亿,439亿,358亿,439亿,46.3亿,38.3亿,391亿,48.5亿,38.0亿,18.9亿,9.78亿,51.8亿,--,279万,--,4.87亿,--,--,--,1643万,4.33亿,4.21亿,1.04亿,4.08亿,--,8.07亿,--,2.49亿,1.78亿,16.7亿,3361万,4029万,3.09亿,--,11.2亿,14.5亿,309亿,--,--,20.1亿,房地产000042
0.54%,0.20%,150.42%,1.89,3.05%,0.06次,46.98%,821万,2.69亿,2.69亿,43.6亿,20.5亿,43.6亿,2.71亿,2.64亿,40.3亿,3.29亿,2.69亿,1.70亿,7374万,6.85亿,--,--,--,1283万,--,--,--,124万,711万,1039万,2.47亿,--,--,--,--,2251万,1134万,2.10亿,61.5万,54.7万,4083万,--,6981万,4873万,29.8亿,--,--,9910万,房地产600159
3.13%,0.57%,223.30%,3.09,4.61%,0.12次,67.63%,4615万,10.0亿,10.0亿,105亿,70.9亿,105亿,10.1亿,9.59亿,94.0亿,10.8亿,10.0亿,5.32亿,2.29亿,35.3亿,--,--,--,1.35亿,--,--,--,244万,6081万,9993万,1.06亿,4221万,--,221万,--,4348万,2.05亿,3.83亿,295万,181万,8582万,--,4996万,5.49亿,40.9亿,--,2922万,6052万,房地产000011
15.01%,4.00%,75.34%,3.20,31.59%,0.13次,68.74%,33.1亿,105亿,105亿,877亿,603亿,877亿,109亿,77.4亿,466亿,410亿,105亿,42.8亿,12.7亿,35.9亿,--,3267万,-5164万,12.2亿,--,--,29.1万,4179万,9.72亿,9.33亿,5.55亿,78.3亿,8.71亿,4.09亿,--,9673万,--,248亿,1.46亿,66.3万,2.37亿,--,15.5亿,15.5亿,322亿,4.30万,8486万,20.7亿,房地产600663
2.06%,0.98%,105.09%,2.01,13.80%,0.07次,50.30%,1.32亿,9.56亿,9.56亿,130亿,65.2亿,130亿,12.2亿,11.1亿,104亿,25.9亿,9.56亿,7.01亿,2.85亿,14.4亿,2.56亿,2.01亿,--,4081万,--,--,--,2.62亿,8212万,1.24亿,2.85亿,4245万,--,-50.9万,--,2668万,3.01亿,15.6亿,6496万,4.29万,1.34亿,--,1.77亿,1.62亿,77.8亿,1.25亿,--,1.76亿,房地产600658
5.98%,2.26%,116.68%,2.29,18.21%,0.12次,56.25%,2.96亿,16.3亿,16.3亿,132亿,74.4亿,132亿,18.6亿,15.6亿,113亿,19.4亿,16.3亿,10.4亿,2.97亿,10.6亿,--,1.98亿,1.69亿,7613万,--,--,--,4093万,1.54亿,8517万,1.08亿,4.36亿,2.52亿,2416万,--,6902万,2458万,4.35亿,734万,41.7万,1.42亿,--,3699万,2.21亿,91.0亿,345万,--,6021万,房地产000863
3.06%,0.68%,89.47%,4.81,7.88%,0.09次,79.20%,6.86亿,87.1亿,87.1亿,1011亿,801亿,1011亿,93.1亿,86.3亿,874亿,137亿,87.1亿,62.1亿,13.5亿,134亿,--,333万,1682万,6.49亿,--,--,--,1040万,4.14亿,5.63亿,3.07亿,23.6亿,8518万,5.75亿,--,2.15亿,1.28亿,23.8亿,695万,278万,5.70亿,--,3.30亿,11.5亿,635亿,--,214万,58.1亿,房地产600657
0.82%,0.48%,95.96%,1.31,4.13%,0.12次,23.55%,4089万,9.90亿,9.90亿,69.7亿,16.4亿,69.7亿,10.0亿,9.65亿,43.3亿,26.4亿,9.90亿,8.17亿,8524万,7.58亿,--,446万,-1030万,3114万,--,--,--,94.0万,3064万,4940万,--,--,--,2057万,--,1790万,293万,8.48亿,57.9万,6.55万,1793万,--,2229万,3280万,32.4亿,--,--,1961万,房地产600716
-2.19%,-1.32%,80.14%,2.01,-6.10%,0.22次,50.33%,-3809万,6.24亿,6.24亿,28.6亿,14.4亿,28.6亿,6.21亿,6.60亿,15.7亿,12.8亿,6.24亿,5.55亿,9950万,2.91亿,--,1622万,--,872万,--,--,--,147万,-631万,2217万,6685万,1.60亿,--,-463万,--,15.5万,1065万,6.90亿,1734万,344万,7717万,--,1.04亿,5434万,10.2亿,5430万,--,2619万,房地产600463
-10.84%,-5.36%,96.90%,2.21,-91.61%,0.06次,54.76%,-3647万,3980万,3980万,7.37亿,4.04亿,7.37亿,4007万,7704万,3.39亿,3.99亿,3980万,3270万,3880万,7171万,--,5515万,--,168万,--,--,2590万,864,--,1.67万,10.2万,--,154万,26.1万,--,1019万,3173万,--,23.6万,385万,2859万,--,1468万,--,1.73亿,2.66亿,1901万,3638万,房地产200160
5.72%,1.03%,125.90%,4.33,8.87%,0.12次,76.88%,2.33亿,26.2亿,26.2亿,233亿,179亿,233亿,26.2亿,24.7亿,182亿,51.0亿,26.2亿,12.3亿,7.83亿,35.1亿,--,1.48亿,117万,3.44亿,--,--,--,763万,1.19亿,3.17亿,1.13亿,7618万,--,-1272万,--,2.49亿,2.25亿,33.5亿,9077万,281万,2.18亿,--,7.94亿,5.17亿,132亿,3720万,1292万,6.65亿,房地产600162
3.70%,1.50%,65.89%,3.25,9.45%,0.16次,69.20%,7.01亿,74.1亿,74.1亿,453亿,314亿,453亿,73.9亿,66.9亿,401亿,52.4亿,74.1亿,49.6亿,10.9亿,35.3亿,--,317万,-3058万,3.90亿,--,--,--,1265万,2.40亿,6.50亿,2.24亿,11.1亿,--,-373万,--,2.25亿,4.18亿,18.5亿,1690万,772万,2.12亿,--,6.54亿,10.5亿,338亿,--,--,1.32亿,房地产900940
12.35%,5.38%,92.53%,2.89,39.90%,0.13次,65.38%,13.0亿,32.6亿,32.6亿,329亿,215亿,329亿,37.1亿,24.4亿,197亿,131亿,32.6亿,10.3亿,5.00亿,32.7亿,--,501万,7628万,6.01亿,--,--,--,2243万,2.88亿,2.44亿,4.95亿,9.11亿,1218万,3.47亿,--,5447万,2517万,101亿,8241万,1893万,2.02亿,--,3.97亿,5.92亿,150亿,455万,81.9万,6.17亿,房地产900928
7.02%,2.58%,94.01%,2.69,11.50%,0.22次,62.77%,7.88亿,68.5亿,68.5亿,300亿,188亿,300亿,69.0亿,61.0亿,138亿,162亿,68.5亿,48.0亿,7.01亿,18.3亿,--,5816万,3.58万,3.30亿,--,--,--,814万,2.81亿,2.19亿,5.69亿,12.6亿,--,3530万,--,1.86亿,2.64亿,126亿,4941万,-769万,2.96亿,--,7.62亿,4.12亿,98.3亿,5.39亿,--,--,房地产900912
6.46%,2.73%,100.44%,2.38,29.72%,0.09次,57.95%,5.90亿,19.9亿,19.9亿,228亿,132亿,228亿,20.2亿,14.3亿,73.0亿,155亿,19.9亿,9.89亿,1.43亿,13.2亿,--,2.59亿,13.8万,9463万,--,--,--,125万,2.05亿,7440万,2.06亿,325万,--,3270万,--,1736万,81.9万,71.8亿,1900万,75.0万,5098万,--,8.90亿,2.70亿,42.3亿,51.2亿,--,14.4亿,房地产900911
--,-47.63%,99.99%,--,"-3,293.61%",0.01次,153.57%,-50.5亿,1.53亿,1.53亿,90.6亿,139亿,90.6亿,1.84亿,21.0亿,35.5亿,55.1亿,1.53亿,8113万,4.35亿,6798万,--,3.72亿,-184万,2026万,--,--,--,115万,-230万,3.74亿,4.63亿,1.23亿,1.99亿,3165万,--,856万,1799万,24.0亿,--,15.7亿,5320万,--,7303万,909万,25.1亿,1.06亿,20.5亿,2.18亿,房地产600240
2.20%,1.16%,77.59%,2.20,21.20%,0.05次,54.65%,1.53亿,7.23亿,7.23亿,131亿,71.5亿,131亿,7.34亿,5.79亿,25.1亿,106亿,7.23亿,2.13亿,3.11亿,1.69亿,--,235万,--,1479万,--,--,--,569万,3716万,2.27亿,1.90亿,3172万,1111万,504万,--,1811万,1074万,94.8亿,6528万,309万,6553万,--,2.04亿,5432万,1784万,1.17亿,4087万,6404万,房地产200056
3.13%,0.57%,223.30%,3.09,4.61%,0.12次,67.63%,4615万,10.0亿,10.0亿,105亿,70.9亿,105亿,10.1亿,9.59亿,94.0亿,10.8亿,10.0亿,5.32亿,2.29亿,35.3亿,--,--,--,1.35亿,--,--,--,244万,6081万,9993万,1.06亿,4221万,--,221万,--,4348万,2.05亿,3.83亿,295万,181万,8582万,--,4996万,5.49亿,40.9亿,--,2922万,6052万,房地产200011
-28.85%,-4.37%,95.73%,6.70,-60.37%,0.07次,85.07%,-19.7亿,32.6亿,32.6亿,449亿,382亿,449亿,33.4亿,53.1亿,366亿,83.4亿,32.6亿,24.3亿,27.6亿,8.60亿,2.00亿,2.59亿,--,1131万,--,--,--,318万,1756万,16.9亿,2.55亿,37.8亿,26.9亿,7337万,9342万,2.35亿,77.3亿,6062万,1.32亿,237万,8.29亿,7.34亿,6.24亿,3.16亿,253亿,2973万,2.38亿,9.05亿,房地产000979
12.74%,8.77%,99.99%,1.56,23.09%,0.38次,35.86%,4.40亿,19.0亿,19.0亿,53.6亿,19.2亿,53.6亿,19.2亿,14.8亿,46.2亿,7.40亿,19.0亿,6.63亿,8274万,16.0亿,--,--,--,5.82亿,--,--,--,118万,1.50亿,-1038万,462万,1256万,--,1391万,--,4997万,426万,6.06亿,23.8万,11.1万,4315万,--,3072万,7248万,15.4亿,--,--,13.8亿,房地产000029
6.95%,1.51%,88.49%,3.77,10.49%,0.14次,73.45%,25.1亿,239亿,239亿,1814亿,1332亿,1814亿,245亿,220亿,1693亿,122亿,239亿,160亿,21.2亿,262亿,--,4.99亿,--,25.1亿,--,--,--,4438万,13.6亿,11.6亿,7834万,18.7亿,1.60亿,5.43亿,-77.5万,5.62亿,13.6亿,52.9亿,2.53亿,2406万,4.06亿,162亿,17.9亿,13.3亿,1202亿,7847万,1.51亿,51.5亿,房地产000024
15.01%,4.00%,75.34%,3.20,31.59%,0.13次,68.74%,33.1亿,105亿,105亿,877亿,603亿,877亿,109亿,77.4亿,466亿,410亿,105亿,42.8亿,12.7亿,35.9亿,--,3267万,-5164万,12.2亿,--,--,29.1万,4179万,9.72亿,9.33亿,5.55亿,78.3亿,8.71亿,4.09亿,--,9673万,--,248亿,1.46亿,66.3万,2.37亿,--,15.5亿,15.5亿,322亿,4.30万,8486万,20.7亿,房地产900932
1.49%,0.70%,40.61%,3.88,5.48%,0.13次,74.22%,1.14亿,20.8亿,20.8亿,160亿,118亿,160亿,21.0亿,19.9亿,111亿,48.7亿,20.8亿,14.3亿,3.69亿,21.1亿,--,238万,1506万,1.24亿,--,--,--,79.8万,5903万,2.41亿,1943万,6.03亿,32.9万,485万,--,3996万,6779万,12.1亿,247万,675万,8792万,--,8.14亿,3.06亿,49.6亿,27.3万,19.0亿,16.8亿,房地产600684
2.20%,1.16%,77.59%,2.20,21.20%,0.05次,54.65%,1.53亿,7.23亿,7.23亿,131亿,71.5亿,131亿,7.34亿,5.79亿,25.1亿,106亿,7.23亿,2.13亿,3.11亿,1.69亿,--,235万,--,1479万,--,--,--,569万,3716万,2.27亿,1.90亿,3172万,1111万,504万,--,1811万,1074万,94.8亿,6528万,309万,6553万,--,2.04亿,5432万,1784万,1.17亿,4087万,6404万,房地产000056
11.54%,1.90%,86.58%,7.07,7.39%,0.26次,85.86%,1032万,1.40亿,1.40亿,5.80亿,4.98亿,5.80亿,1.40亿,1.26亿,1.14亿,4.66亿,1.40亿,8956万,2826万,2611万,--,33.9万,--,265万,--,--,--,--,566万,957万,6211万,--,--,43.9万,--,692万,2068万,4.53亿,12.3万,--,1178万,--,262万,46.3万,--,--,--,148万,房地产600234
12.98%,4.59%,77.49%,2.89,23.05%,0.20次,65.46%,24.1亿,105亿,105亿,483亿,316亿,483亿,106亿,81.8亿,367亿,116亿,105亿,47.5亿,6.13亿,130亿,--,7249万,5094万,19.2亿,--,--,--,4760万,8.97亿,2.36亿,1.17亿,8.99亿,--,3336万,--,1.07亿,2279万,64.6亿,3536万,729万,2.70亿,--,1.69亿,17.2亿,196亿,1807万,22.7亿,4.55亿,房地产600675
14.74%,8.03%,74.50%,1.57,22.91%,0.35次,36.49%,5.23亿,22.8亿,22.8亿,51.5亿,18.8亿,51.5亿,23.3亿,18.6亿,31.4亿,20.1亿,22.8亿,14.7亿,2.01亿,5.74亿,--,8867万,--,5958万,--,--,--,280万,1.29亿,5403万,1.66亿,125万,126万,4419万,--,8604万,2818万,12.3亿,2029万,30.2万,6096万,--,6.03亿,150万,1.26亿,2100万,--,12.6亿,房地产600724
2.35%,1.25%,68.26%,2.62,4.55%,0.27次,61.80%,2652万,5.83亿,5.83亿,23.3亿,14.4亿,23.3亿,5.87亿,5.71亿,18.1亿,5.21亿,5.83亿,4.77亿,5434万,3.60亿,--,1030万,--,1543万,--,2800万,--,10.0万,1496万,2170万,1.11亿,5916万,1964万,393万,--,305万,1.57亿,2.47亿,150万,997万,2959万,--,4842万,631万,10.7亿,1085,--,3013万,房地产600692
5.49%,1.81%,46.90%,5.37,18.48%,0.10次,81.38%,18.4亿,99.4亿,99.4亿,1151亿,936亿,1151亿,103亿,85.3亿,1051亿,99.4亿,99.4亿,59.4亿,12.2亿,116亿,--,1.35亿,-1483万,7.48亿,--,--,--,250万,6.05亿,6.11亿,4.47亿,24.7亿,59.3万,3.47亿,--,3.51亿,3825万,29.5亿,2261万,1631万,2.58亿,--,5.71亿,13.9亿,678亿,197万,--,41.4亿,房地产002244
-2.27%,0.05%,-639.96%,4.63,0.38%,0.14次,78.38%,666万,17.3亿,17.3亿,134亿,105亿,134亿,17.4亿,17.5亿,114亿,19.2亿,17.3亿,12.3亿,4.06亿,12.8亿,--,2.89亿,98.3万,9765万,--,--,--,120万,1325万,6953万,2.00亿,1544万,1226万,594万,--,1.05亿,3.72亿,1.20亿,887万,355万,2.32亿,--,5.20亿,1.30亿,83.4亿,6.06亿,--,6.34亿,房地产000615
-13.59%,-2.43%,95.57%,6.25,-35.09%,0.07次,84.00%,-4.60亿,13.1亿,13.1亿,191亿,161亿,191亿,15.1亿,19.7亿,131亿,59.7亿,13.1亿,9.91亿,7.33亿,4.12亿,--,392万,225万,3918万,--,--,--,498万,3818万,5.68亿,1.12亿,896万,8191万,1.92亿,--,2542万,5512万,48.4亿,1.24亿,1.67亿,1.39亿,--,8.64亿,1359万,89.5亿,1765万,1871万,3681万,房地产000918
1.48%,0.60%,56.85%,2.42,5.44%,0.11次,58.75%,4411万,8.11亿,8.11亿,80.5亿,47.3亿,80.5亿,8.33亿,7.90亿,73.9亿,6.64亿,8.11亿,6.09亿,1.05亿,4.23亿,--,117万,--,3763万,--,--,--,532万,3844万,4825万,170万,8233万,--,1647万,--,1345万,1.23亿,1.58亿,--,12.0万,4349万,--,1495万,8468万,64.8亿,--,3.10亿,3.24亿,房地产600791
3.35%,1.14%,93.15%,2.79,7.49%,0.15次,64.19%,1.28亿,17.1亿,17.1亿,109亿,69.9亿,109亿,17.2亿,16.1亿,58.0亿,50.9亿,17.1亿,10.1亿,4.60亿,6.63亿,--,1830万,--,3972万,--,--,--,162万,1.01亿,1.93亿,2.29亿,3.92亿,4.54亿,1279万,--,8132万,1.02亿,14.8亿,8.91亿,560万,1.85亿,--,8222万,1593万,42.3亿,1.92亿,3.75亿,6658万,房地产000861
2.14%,0.56%,103.89%,3.84,7.34%,0.08次,73.98%,6884万,9.38亿,9.38亿,129亿,95.5亿,129亿,9.45亿,8.76亿,110亿,19.2亿,9.38亿,5.44亿,1.86亿,13.0亿,--,2.44亿,--,8847万,--,--,--,29.2万,5660万,3591万,5265万,2.13亿,--,652万,--,6923万,1384万,7393万,6688万,38.0万,8099万,--,12.7亿,3600万,89.4亿,587万,--,2.72亿,房地产600773
3.67%,0.93%,87.81%,4.21,8.10%,0.11次,76.27%,4.63亿,57.2亿,57.2亿,522亿,398亿,522亿,57.9亿,52.5亿,412亿,110亿,57.2亿,40.8亿,7.70亿,49.4亿,--,5716万,-911万,1.43亿,--,--,--,147万,2.50亿,2.75亿,5.86亿,2.31亿,1.38亿,7938万,--,2.09亿,44.2亿,84.2亿,--,964万,2.87亿,--,10.2亿,7.49亿,293亿,1480万,7507万,7.11亿,房地产000926
7.02%,2.58%,94.01%,2.69,11.50%,0.22次,62.77%,7.88亿,68.5亿,68.5亿,300亿,188亿,300亿,69.0亿,61.0亿,138亿,162亿,68.5亿,48.0亿,7.01亿,18.3亿,--,5816万,3.58万,3.30亿,--,--,--,814万,2.81亿,2.19亿,5.69亿,12.6亿,--,3530万,--,1.86亿,2.64亿,126亿,4941万,-769万,2.96亿,--,7.62亿,4.12亿,98.3亿,5.39亿,--,--,房地产600648
8.41%,5.50%,92.62%,1.30,39.67%,0.14次,23.28%,5.79亿,14.6亿,14.6亿,84.5亿,19.7亿,84.5亿,16.9亿,11.6亿,74.1亿,10.4亿,14.6亿,8.99亿,6314万,65.6亿,--,4060,--,6987万,--,--,--,269万,1.30亿,-560万,1731万,2.65亿,--,2.24亿,--,3357万,33.0万,4.97亿,66.4万,16.1万,3517万,--,5764万,2.14亿,7.84亿,--,--,3336万,房地产000631
2.08%,0.29%,102.54%,6.20,2.83%,0.10次,83.86%,1.59亿,56.2亿,56.2亿,569亿,478亿,569亿,59.8亿,59.7亿,344亿,225亿,56.2亿,39.9亿,15.2亿,52.9亿,--,16.5亿,--,3.37亿,--,--,--,801万,9418万,6.67亿,4.30亿,28.7亿,4.92亿,3.52亿,--,3.82亿,10.4亿,29.7亿,2.10亿,2845万,4.76亿,--,78.5亿,6.09亿,253亿,58.0亿,5319万,15.0亿,房地产000620
-0.88%,-0.58%,92.96%,1.16,-16.35%,0.04次,13.75%,-194万,1187万,1187万,2.52亿,3473万,2.52亿,1619万,1845万,1.46亿,1.07亿,1187万,948万,885万,7689万,--,6.75万,--,12.5万,--,--,--,498万,--,-111万,256万,8436万,--,-66.7万,--,--,17.9万,--,70.8万,5700,996万,--,2163万,--,2820万,--,--,--,房地产000502
7.44%,2.77%,87.82%,2.35,19.97%,0.14次,57.39%,7455万,3.73亿,3.73亿,25.6亿,14.7亿,25.6亿,3.88亿,3.14亿,19.3亿,6.26亿,3.73亿,1.62亿,5106万,1.00亿,--,20.7万,--,7192万,--,--,--,13.8万,2430万,1193万,229万,--,--,1419万,--,352万,124万,1.28亿,--,461万,3561万,--,353万,6305万,17.7亿,--,200万,248万,房地产000668
3.29%,2.04%,90.59%,1.64,37.25%,0.05次,39.14%,2.65亿,7.11亿,7.11亿,129亿,50.5亿,129亿,11.1亿,8.49亿,73.7亿,55.3亿,7.11亿,3.29亿,2.63亿,23.1亿,--,31.0万,--,2.04亿,--,--,--,469万,5158万,1.08亿,2457万,5.28亿,4.82亿,3.97亿,--,5524万,3.90亿,39.1亿,523万,125万,9967万,--,1.53亿,3.01亿,42.2亿,--,--,1.95亿,房地产600246
-3.47%,-1.87%,97.76%,1.82,-20.37%,0.09次,45.09%,-2.73亿,13.4亿,13.4亿,142亿,64.1亿,142亿,13.4亿,16.1亿,80.4亿,61.6亿,13.4亿,9.74亿,6.09亿,1.17亿,--,1.37亿,--,4234万,--,--,--,177万,-3772万,4.21亿,1.82亿,3.60亿,3075万,131万,--,5031万,1.26亿,36.1亿,9764万,2456万,1.39亿,--,16.3亿,2.76亿,48.8亿,806万,249万,8047万,房地产002147
-1.60%,-0.88%,100.00%,1.81,-65.34%,0.01次,44.88%,-5079万,7772万,7772万,57.2亿,25.7亿,57.2亿,7821万,1.39亿,42.2亿,14.9亿,7772万,6351万,7375万,1544万,--,2633万,--,151万,--,--,--,48.3万,24.2万,5602万,9501万,--,--,--,--,45.0万,576万,4354万,17.1万,7429,1728万,--,1.89亿,3726万,40.5亿,--,2038万,4.12万,房地产000809
-7.96%,-3.64%,92.39%,2.08,-60.07%,0.06次,51.99%,-708万,1178万,1178万,1.91亿,9928万,1.91亿,1178万,1886万,1.51亿,4002万,1178万,1237万,631万,802万,--,975万,--,24.1万,--,--,--,1124,-6.88万,185万,--,--,--,--,--,25.9万,20.0万,2734万,--,7463,420万,--,246万,46.9万,1.42亿,--,--,--,房地产000691
7.91%,3.90%,104.83%,1.81,17.62%,0.22次,44.71%,1.31亿,7.45亿,7.45亿,32.6亿,14.6亿,32.6亿,8.38亿,6.98亿,20.5亿,12.1亿,7.45亿,5.19亿,9670万,7.02亿,--,1.67亿,--,4408万,--,--,--,16.9万,3269万,1510万,257万,2.27亿,6468万,9344万,--,2120万,221万,1.61亿,150万,573万,6041万,--,1.40亿,4899万,13.1亿,--,--,191万,房地产000573
4.52%,3.28%,103.73%,1.31,6.12%,0.54次,23.39%,2.27亿,37.1亿,37.1亿,70.9亿,16.6亿,70.9亿,37.1亿,34.0亿,26.9亿,44.0亿,37.1亿,31.2亿,2.36亿,8.46亿,--,2.67亿,--,1044万,--,--,--,392万,3051万,2149万,9.40亿,500万,32.2亿,297万,--,3349万,1.96亿,--,6382万,440万,1.81亿,--,1.21亿,2772万,2.27亿,2.29亿,2.37亿,7929万,房地产002377
--,0.98%,111.01%,2.54,3.18%,0.31次,60.58%,1.25亿,39.2亿,39.2亿,122亿,73.7亿,122亿,39.4亿,37.8亿,42.1亿,79.7亿,39.2亿,31.7亿,4.87亿,9.90亿,--,1058万,--,5031万,--,--,--,494万,7510万,1.76亿,9.80亿,1.17亿,--,1615万,--,5044万,6176万,69.2亿,9976万,143万,2.60亿,--,5.88亿,2163万,16.4亿,--,2.00亿,1.23亿,房地产001914
25.26%,12.27%,100.00%,3.78,11.90%,1.03次,73.57%,4.98亿,41.9亿,41.9亿,75.3亿,55.4亿,75.3亿,41.9亿,35.9亿,29.3亿,46.0亿,41.9亿,32.8亿,2.32亿,11.0亿,--,2.10亿,143万,631万,--,--,--,15.1万,5633万,8188万,6179万,--,--,--,--,3872万,2.79亿,--,513万,1444万,1.11亿,--,28.5亿,6943万,3.54亿,12.7亿,8178万,1.91亿,房地产600732
13.29%,4.78%,99.95%,2.93,26.03%,0.18次,65.86%,3.27亿,12.6亿,12.6亿,75.6亿,49.8亿,75.6亿,13.4亿,10.1亿,65.0亿,10.6亿,12.6亿,6.67亿,7642万,28.4亿,--,307万,--,1.80亿,--,--,--,224万,8693万,-2481万,1743万,9.74亿,--,8153万,--,5678万,2631万,4485万,52.5万,142万,4446万,--,702万,1441万,32.7亿,--,--,2.87亿,房地产600173
-0.95%,-0.65%,71.89%,2.12,-24.89%,0.03次,52.87%,-4988万,2.00亿,2.00亿,80.8亿,42.7亿,80.8亿,2.53亿,2.99亿,44.7亿,36.1亿,2.00亿,1.16亿,1.51亿,5.30亿,--,1.95亿,--,1945万,--,--,542万,81.1万,1181万,3816万,1307万,15.1亿,--,5180万,--,3374万,1485万,2.62亿,155万,55.1万,7942万,--,1.06亿,263万,34.8亿,1.20亿,8025万,3.48亿,房地产600503
6.34%,1.86%,111.73%,2.48,7.96%,0.23次,59.66%,3.46亿,43.4亿,43.4亿,172亿,103亿,172亿,43.7亿,40.2亿,159亿,12.8亿,43.4亿,27.7亿,5.05亿,3.01亿,--,5767万,--,5.71亿,--,--,--,108万,1.41亿,2.59亿,5.69亿,1272万,2376万,2405万,--,8662万,9.37亿,6.71亿,1.73亿,3357万,1.60亿,--,2.03亿,1.40亿,120亿,72.6万,1.36万,2978万,房地产600393
-5.00%,-2.52%,99.54%,1.93,-30.10%,0.08次,48.26%,-935万,3107万,3107万,3.57亿,1.72亿,3.57亿,4423万,5434万,9884万,2.58亿,3107万,953万,1672万,1066万,--,24.8万,1939万,75.6万,--,--,--,11.9万,567万,-7725,35.3万,1.04亿,--,-635万,--,--,3.09万,3484万,176万,2166万,1672万,--,6435万,457万,11.6万,--,--,3806万,房地产000007
-21.54%,-1.42%,85.97%,11.48,-25.48%,0.06次,91.29%,-12.4亿,48.5亿,48.5亿,887亿,810亿,887亿,48.7亿,61.3亿,587亿,301亿,48.5亿,31.9亿,24.6亿,21.1亿,--,4.20亿,-1388万,5.00亿,--,--,--,2229万,-1.23亿,15.9亿,5.90亿,13.5亿,34.6万,1365万,--,2.91亿,3.50亿,184亿,2.41亿,1.03亿,5.85亿,--,26.5亿,16.7亿,515亿,1.11亿,--,5.92亿,房地产600239
-24.39%,-1.94%,99.97%,11.01,-35.45%,0.05次,90.92%,-2.69亿,7.59亿,7.59亿,137亿,125亿,137亿,8.41亿,10.5亿,94.2亿,43.2亿,7.59亿,4.97亿,5.84亿,5.77亿,1200万,3.07亿,--,1333万,--,--,--,9143万,-4874万,4.12亿,8.79亿,1.13亿,4.65亿,-967万,--,5574万,14.1亿,16.9亿,879万,316万,1.16亿,--,4.53亿,3.51亿,54.2亿,6.01亿,2.99亿,1.62亿,房地产600225
12.35%,5.38%,92.53%,2.89,39.90%,0.13次,65.38%,13.0亿,32.6亿,32.6亿,329亿,215亿,329亿,37.1亿,24.4亿,197亿,131亿,32.6亿,10.3亿,5.00亿,32.7亿,--,501万,7628万,6.01亿,--,--,--,2243万,2.88亿,2.44亿,4.95亿,9.11亿,1218万,3.47亿,--,5447万,2517万,101亿,8241万,1893万,2.02亿,--,3.97亿,5.92亿,150亿,455万,81.9万,6.17亿,房地产600848
3.17%,1.18%,84.20%,2.90,5.58%,0.21次,65.50%,2.94亿,52.6亿,52.6亿,254亿,166亿,254亿,53.2亿,49.1亿,193亿,60.9亿,52.6亿,36.9亿,5.10亿,19.0亿,--,4.58亿,636万,4.73亿,--,--,--,121万,2.35亿,1.81亿,7.49亿,8.71亿,2354万,4528万,--,1.36亿,3.38亿,--,1956万,49.7万,1.93亿,--,14.8亿,2044万,149亿,4.15亿,7.26亿,7.32亿,房地产600067
-0.09%,0.18%,-36.84%,1.11,6.21%,0.03次,10.21%,486万,7834万,7834万,22.5亿,2.30亿,22.5亿,1.14亿,9525万,12.9亿,9.58亿,7834万,1311万,7446万,3.07亿,--,812万,375万,179万,--,--,--,2.49万,556万,1770万,291万,--,1.68亿,3232万,--,1344万,619万,7.09亿,78.0万,33.2万,4332万,--,345万,1.44万,1968万,--,--,2.94亿,房地产600730
3.20%,1.06%,101.18%,2.99,6.25%,0.17次,66.54%,1.79亿,28.6亿,28.6亿,180亿,120亿,180亿,28.6亿,26.9亿,164亿,15.8亿,28.6亿,23.7亿,1.80亿,20.7亿,--,1.06亿,44.7万,6114万,--,--,725万,203万,7775万,-2175万,13.2亿,4918万,450万,332万,--,6070万,4.09亿,3.38亿,1095万,598万,1.41亿,--,8.03亿,1.02亿,119亿,1.35亿,1033万,4.63亿,房地产000797
12.51%,2.63%,99.58%,5.18,29.33%,0.09次,80.68%,4.96亿,16.9亿,16.9亿,214亿,172亿,214亿,19.1亿,14.1亿,184亿,29.7亿,16.9亿,8.85亿,2.07亿,32.4亿,--,194万,1266万,1.94亿,--,--,--,7768万,1.19亿,9624万,1601万,6.91亿,--,1.25亿,--,4570万,2.71亿,9.58亿,987万,525万,6488万,--,2812万,2.10亿,138亿,--,--,2.45亿,房地产600533
